,Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
317,14-01-2025,6,11352.8,20629.7,8683.43,8683.43,3123.27,3115.27
318,14-01-2025,7,11527.78,12402.95,8132.75,8132.75,4218.21,4213.74
319,14-01-2025,8,18646.8,9586.68,9586.67,9586.67,10000.0,10000.0
320,14-01-2025,9,20553.25,9322.28,9322.27,9322.27,10000.0,10000.0
321,14-01-2025,10,20237.8,8990.13,8990.12,8990.12,10000.0,10000.0
322,14-01-2025,11,16243.6,13774.55,10458.45,10458.45,4601.16,4644.35
323,14-01-2025,12,13385.33,17482.3,9010.99,9010.99,3395.47,3396.06
324,14-01-2025,13,11088.33,19140.1,8065.38,8065.38,3085.26,3085.27
325,14-01-2025,14,10139.78,22131.18,7846.34,7846.34,2839.54,2834.35
326,14-01-2025,15,11366.85,21374.55,8414.23,8414.23,3200.15,3199.06
327,14-01-2025,16,12259.55,19169.15,8909.71,8909.71,3278.59,3278.53
328,14-01-2025,17,13157.15,14231.45,9073.43,9073.43,3927.46,3932.44
329,14-01-2025,18,12451.5,9864.15,7593.98,7593.98,4734.46,4733.23
330,14-01-2025,19,19182.63,8337.75,8255.75,8255.75,10000.0,10000.0
331,14-01-2025,20,14711.53,8558.13,8265.8,8265.8,9055.19,9086.38
332,14-01-2025,21,11211.55,10814.58,7126.28,7126.28,4434.13,4434.49
333,14-01-2025,22,10036.33,14840.15,7075.12,7075.12,3723.73,3738.38
334,14-01-2025,23,8154.8,16877.98,5872.63,5872.63,2895.86,2897.4
335,14-01-2025,24,8766.9,21175.08,6193.88,6193.88,2916.22,2916.78
336,15-01-2025,1,9046.6,29264.8,7298.52,7298.52,2510.22,2505.93
337,15-01-2025,2,9088.93,31673.88,7796.8,7796.8,2226.62,2226.58
338,15-01-2025,3,8897.78,32338.48,7669.23,7669.23,2175.08,2175.12
339,15-01-2025,4,8894.78,32237.13,7686.65,7686.65,2185.0,2185.01
340,15-01-2025,5,8862.08,29358.85,7433.43,7433.43,2407.74,2403.57
341,15-01-2025,6,9551.93,20774.1,7181.65,7181.65,2942.53,2936.92
342,15-01-2025,7,10682.73,13444.68,7879.87,7879.87,3849.31,3854.78
343,15-01-2025,8,16592.2,9820.48,9588.55,9588.55,9355.0,9400.2
344,15-01-2025,9,20778.23,9776.88,9776.86,9776.86,10000.0,10000.0
345,15-01-2025,10,21337.18,10377.88,10377.87,10377.87,10000.0,10000.0
346,15-01-2025,11,17626.58,12348.3,10816.85,10816.85,5414.27,5430.63
347,15-01-2025,12,14255.23,16197.73,8754.7,8754.7,3555.98,3558.05
348,15-01-2025,13,11232.7,18902.03,7342.6,7342.6,3191.37,3190.98
349,15-01-2025,14,10329.8,23848.8,7299.14,7299.14,2899.76,2899.73
350,15-01-2025,15,11906.7,24289.48,8556.24,8556.24,3036.82,3037.95
351,15-01-2025,16,13874.18,19823.4,10429.9,10429.9,3369.98,3375.13
352,15-01-2025,17,16029.18,15465.78,11586.57,11586.57,4024.48,4034.25
353,15-01-2025,18,15529.2,10390.48,9690.95,9690.95,5740.3,5687.32
354,15-01-2025,19,20375.1,9046.5,8944.5,8944.5,10000.0,10000.0
355,15-01-2025,20,15993.85,9417.9,9065.6,9065.6,8302.49,8350.48
356,15-01-2025,21,11006.78,11020.43,7036.33,7036.33,4337.07,4343.52
357,15-01-2025,22,9370.8,13416.65,6699.05,6699.05,3487.38,3498.44
358,15-01-2025,23,8385.3,16256.63,6041.73,6041.73,2908.84,2909.05
359,15-01-2025,24,8913.78,21783.58,6291.02,6291.02,2870.39,2871.26
360,16-01-2025,1,8906.05,26594.58,7423.02,7423.02,2353.22,2351.21
361,16-01-2025,2,9579.33,29620.9,8261.71,8261.71,2244.09,2243.72
362,16-01-2025,3,9604.35,30864.18,8366.3,8366.3,2145.41,2145.42
363,16-01-2025,4,9584.83,30955.53,8369.6,8369.6,2128.74,2128.75
364,16-01-2025,5,9395.58,28030.45,8161.23,8161.23,2189.42,2187.84
365,16-01-2025,6,9636.05,20130.78,7358.33,7358.33,2673.23,2660.3
366,16-01-2025,7,11564.23,13201.25,8517.98,8517.98,3686.74,3693.59
367,16-01-2025,8,18375.23,9287.98,9244.07,9244.07,9977.44,9976.56
368,16-01-2025,9,21805.53,8189.63,8189.61,8189.61,10000.0,10000.0
369,16-01-2025,10,20553.73,9728.05,9573.02,9573.02,9287.51,9262.45
370,16-01-2025,11,15371.33,12032.45,9408.46,9408.46,3959.34,3958.43
371,16-01-2025,12,12539.83,14717.95,8137.88,8137.88,3305.32,3310.26
372,16-01-2025,13,10448.38,17247.8,6955.23,6955.23,2982.86,2983.46
373,16-01-2025,14,9333.83,22035.45,6846.5,6846.5,2815.54,2815.91
374,16-01-2025,15,11234.05,22650.6,8302.68,8302.68,2946.19,2947.15
375,16-01-2025,16,12331.18,19024.35,9061.2,9061.2,3073.77,3074.73
376,16-01-2025,17,14334.7,15042.83,10414.0,10414.0,3773.21,3781.97
377,16-01-2025,18,15029.1,8862.93,8442.55,8442.55,7176.81,6994.86
378,16-01-2025,19,17455.38,6712.78,6670.78,6670.78,10000.0,10000.0
379,16-01-2025,20,13012.93,7088.98,6763.92,6763.92,8049.87,8072.32
380,16-01-2025,21,10405.2,8734.25,6302.65,6302.65,4210.52,4214.59
381,16-01-2025,22,9152.13,12173.93,6389.26,6389.26,3409.89,3413.02
382,16-01-2025,23,8591.63,15975.35,5861.23,5861.23,2913.87,2914.15
383,16-01-2025,24,8809.18,21582.0,6142.95,6142.95,2843.09,2842.27
384,17-01-2025,1,9190.95,27203.33,7613.83,7613.83,2385.51,2383.46
385,17-01-2025,2,9240.08,29656.65,7879.6,7879.6,2197.3,2197.29
386,17-01-2025,3,9126.48,30999.48,7860.66,7860.66,2112.34,2112.32
387,17-01-2025,4,9257.23,31400.68,8008.75,8008.75,2119.31,2119.31
388,17-01-2025,5,9463.88,29285.25,8147.03,8147.03,2210.86,2211.16
389,17-01-2025,6,10456.63,21692.83,7704.85,7704.85,2983.24,2971.88
390,17-01-2025,7,11736.0,13150.05,8552.33,8552.33,3778.02,3787.14
391,17-01-2025,8,17913.83,9581.35,9444.7,9444.7,10000.0,10000.0
392,17-01-2025,9,19630.63,9425.85,9425.85,9425.85,10000.0,10000.0
393,17-01-2025,10,19564.83,10557.8,10433.53,10433.53,9696.57,9691.01
394,17-01-2025,11,15433.13,12052.6,9434.85,9434.85,4278.1,4280.71
395,17-01-2025,12,12381.88,13566.43,7985.49,7985.49,3475.42,3475.45
396,17-01-2025,13,10918.83,17126.03,7699.31,7699.31,3064.03,3064.38
397,17-01-2025,14,9606.28,21037.9,7742.13,7742.13,2643.13,2644.09
398,17-01-2025,15,11269.45,21922.43,8536.91,8536.91,3029.3,3029.69
399,17-01-2025,16,12367.4,18510.18,9066.73,9066.73,3224.23,3230.54
400,17-01-2025,17,15042.53,13843.7,10542.23,10542.23,3925.19,3942.61
401,17-01-2025,18,14607.7,6899.0,6899.0,6899.0,10000.0,10000.0
402,17-01-2025,19,21115.28,5956.2,5956.2,5956.2,10000.0,10000.0
403,17-01-2025,20,16498.5,6420.58,6420.58,6420.58,10000.0,10000.0
404,17-01-2025,21,11064.58,8535.45,6570.3,6570.3,4512.64,4530.77
405,17-01-2025,22,9499.6,11686.68,6338.7,6338.7,3620.12,3624.58
406,17-01-2025,23,8307.43,15418.18,5580.15,5580.15,3045.29,3045.38
407,17-01-2025,24,8065.35,20377.65,5662.13,5662.13,2765.95,2766.79
408,18-01-2025,1,10010.43,26678.63,7830.78,7830.78,2612.43,2609.32
409,18-01-2025,2,10757.85,29540.98,9122.01,9122.01,2417.58,2416.88
410,18-01-2025,3,10577.05,30622.98,9193.47,9193.47,2206.7,2206.73
411,18-01-2025,4,10507.63,30902.13,9189.02,9189.02,2196.46,2196.46
412,18-01-2025,5,10559.13,28927.75,8894.27,8894.27,2468.07,2462.71
413,18-01-2025,6,10581.85,21032.28,7937.1,7937.1,2990.82,2982.37
414,18-01-2025,7,11960.58,12797.3,8376.25,8376.25,3822.18,3825.75
415,18-01-2025,8,17352.65,9056.88,8705.22,8705.22,8900.06,8937.7
416,18-01-2025,9,20735.63,9027.73,9027.72,9027.72,10000.0,10000.0
417,18-01-2025,10,20678.68,9998.38,9948.37,9948.37,10000.0,10000.0
418,18-01-2025,11,17292.35,11406.55,9735.23,9735.23,5093.29,5103.37
419,18-01-2025,12,13449.85,13025.1,7691.06,7691.06,3699.09,3699.32
420,18-01-2025,13,11254.3,17091.73,7192.72,7192.72,3234.51,3239.01
421,18-01-2025,14,9139.75,20899.05,6511.55,6511.55,2673.26,2673.71
422,18-01-2025,15,11012.55,21050.13,7713.26,7713.26,3096.07,3101.81
423,18-01-2025,16,13185.0,17295.7,9825.33,9825.33,3470.32,3471.69
424,18-01-2025,17,14871.28,12733.68,10122.38,10122.38,4286.86,4293.82
425,18-01-2025,18,14295.8,6841.83,6763.15,6763.15,9372.47,9283.47
426,18-01-2025,19,22735.08,5242.83,5242.82,5242.82,10000.0,10000.0
427,18-01-2025,20,17115.9,5894.75,5894.75,5894.75,10000.0,10000.0
428,18-01-2025,21,12011.35,8165.48,7084.71,7084.71,5073.25,5079.65
429,18-01-2025,22,9960.3,11706.8,6900.08,6900.08,3789.83,3802.25
430,18-01-2025,23,8340.53,15182.38,5534.75,5534.75,3051.65,3051.57
431,18-01-2025,24,8793.08,20754.15,6051.22,6051.22,2903.11,2903.03
432,19-01-2025,1,9946.3,26058.0,7965.93,7965.93,2501.31,2496.56
433,19-01-2025,2,10074.68,28119.18,8433.83,8433.83,2301.3,2301.12
434,19-01-2025,3,10136.68,29162.98,8579.75,8579.75,2214.67,2214.67
435,19-01-2025,4,10264.38,29497.15,8708.35,8708.35,2217.49,2217.49
436,19-01-2025,5,10219.93,27830.73,8468.65,8468.65,2373.02,2369.05
437,19-01-2025,6,10651.68,20539.9,7822.59,7822.59,2996.38,2987.04
438,19-01-2025,7,11187.9,14677.13,8429.43,8429.43,3419.11,3422.91
439,19-01-2025,8,15345.88,11606.23,9704.45,9704.45,5357.79,5400.59
440,19-01-2025,9,18160.28,11189.85,11021.72,11021.72,9999.76,9999.76
441,19-01-2025,10,18667.35,11857.55,11465.6,11465.6,8352.01,8361.37
442,19-01-2025,11,16150.53,13261.18,10371.24,10371.24,3987.66,3993.19
443,19-01-2025,12,13438.78,16402.38,8562.93,8562.93,3201.96,3201.27
444,19-01-2025,13,10772.75,19659.83,8008.92,8008.92,2866.06,2867.03
445,19-01-2025,14,9323.93,24907.98,8260.58,8260.58,2108.32,2108.52
446,19-01-2025,15,10931.05,24923.05,8771.23,8771.23,2502.9,2510.5
447,19-01-2025,16,12379.0,21386.8,9389.98,9389.98,2896.44,2897.83
448,19-01-2025,17,13762.98,17340.03,9870.39,9870.39,3343.13,3350.04
449,19-01-2025,18,11906.03,9733.6,7202.48,7202.48,4023.13,4007.18
450,19-01-2025,19,15149.88,9322.23,8690.22,8690.22,8274.87,8347.8
451,19-01-2025,20,12635.25,10161.75,7907.15,7907.15,4488.53,4492.62
452,19-01-2025,21,10772.6,12149.35,7103.34,7103.34,3935.74,3941.22
453,19-01-2025,22,8823.68,13818.13,6157.33,6157.33,3142.78,3144.01
454,19-01-2025,23,7557.83,18253.3,5904.28,5904.28,2547.73,2547.25
455,19-01-2025,24,8176.68,23713.65,6581.83,6581.83,2460.39,2459.56
456,20-01-2025,1,9275.73,26327.73,7545.63,7545.63,2372.63,2371.63
457,20-01-2025,2,9801.5,29155.78,8240.61,8240.61,2253.69,2253.25
458,20-01-2025,3,9753.25,30624.33,8340.23,8340.23,2175.35,2175.33
459,20-01-2025,4,9778.75,30917.18,8403.35,8403.35,2159.16,2159.17
460,20-01-2025,5,9907.98,28372.6,8290.55,8290.55,2318.45,2316.82
461,20-01-2025,6,10327.7,19947.88,7352.23,7352.23,2993.7,2984.19
462,20-01-2025,7,12447.05,12592.35,8119.3,8119.3,3866.52,3870.44
463,20-01-2025,8,18816.63,7622.53,7382.45,7382.45,8825.23,8737.89
464,20-01-2025,9,21936.65,6911.55,6911.55,6911.55,10000.0,10000.0
465,20-01-2025,10,22200.45,7921.65,7921.65,7921.65,10000.0,10000.0
466,20-01-2025,11,19232.68,10957.23,9595.4,9595.4,5298.62,5276.79
467,20-01-2025,12,14769.98,14529.58,8631.27,8631.27,3521.18,3521.89
468,20-01-2025,13,11193.28,17132.8,7438.71,7438.71,3191.67,3196.79
469,20-01-2025,14,9357.15,23456.88,6775.28,6775.28,2756.31,2758.38
470,20-01-2025,15,12343.95,23671.98,9116.09,9116.09,3053.21,3054.58
471,20-01-2025,16,14304.25,19396.68,9668.17,9668.17,3121.12,3121.39
472,20-01-2025,17,16793.85,13764.85,10387.44,10387.44,4084.22,4054.16
473,20-01-2025,18,15068.08,5298.5,5285.87,5285.87,9292.72,9069.25
474,20-01-2025,19,19232.63,4191.3,4191.3,4191.3,10000.0,10000.0
475,20-01-2025,20,14365.18,4736.95,4686.95,4686.95,10000.0,10000.0
476,20-01-2025,21,10546.03,7977.5,5646.12,5646.12,4767.89,4782.13
477,20-01-2025,22,9107.2,11603.7,5935.13,5935.13,3718.09,3719.81
478,20-01-2025,23,8301.95,15501.15,5018.18,5018.18,3109.11,3109.17
479,20-01-2025,24,8627.63,20699.35,5918.32,5918.32,2909.15,2903.67
480,21-01-2025,1,9668.88,26270.18,7556.3,7556.3,2465.95,2463.84
481,21-01-2025,2,9593.85,28354.45,7829.32,7829.32,2241.48,2241.48
482,21-01-2025,3,9521.7,29876.3,8052.0,8052.0,2187.8,2187.7
483,21-01-2025,4,9641.15,30176.58,8129.8,8129.8,2198.48,2198.48
484,21-01-2025,5,9545.5,28017.18,7946.38,7946.38,2262.44,2260.69
485,21-01-2025,6,11052.4,20050.73,7495.34,7495.34,2996.08,2987.17
486,21-01-2025,7,13031.1,12026.25,8140.94,8140.94,3883.21,3887.79
487,21-01-2025,8,19712.98,7328.33,7199.73,7199.73,9581.04,9557.01
488,21-01-2025,9,22545.63,6625.25,6625.24,6625.24,10000.0,10000.0
489,21-01-2025,10,21227.13,8433.48,8360.82,8360.82,9292.65,9268.94
490,21-01-2025,11,17519.48,10734.45,8466.4,8466.4,4335.45,4340.48
491,21-01-2025,12,13545.1,13555.83,7156.2,7156.2,3445.67,3446.89
492,21-01-2025,13,10430.0,16612.23,6386.56,6386.56,3030.1,3031.22
493,21-01-2025,14,8666.85,23610.0,6888.35,6888.35,2480.78,2483.8
494,21-01-2025,15,11031.68,23407.68,8353.95,8353.95,2939.11,2942.19
495,21-01-2025,16,12669.95,20085.7,9366.85,9366.85,3038.63,3041.17
496,21-01-2025,17,16086.05,15389.8,11425.6,11425.6,3933.12,3939.9
497,21-01-2025,18,15964.03,6647.53,6625.88,6625.88,9697.93,9594.74
498,21-01-2025,19,19861.33,5042.23,5042.22,5042.22,10000.0,10000.0
499,21-01-2025,20,14148.23,5582.43,5537.25,5537.25,9372.4,9374.72
500,21-01-2025,21,9674.6,8168.68,5671.45,5671.45,4332.83,4341.37
501,21-01-2025,22,9202.08,12005.98,6073.85,6073.85,3745.78,3746.88
502,21-01-2025,23,8355.1,15577.8,4933.57,4933.57,3107.97,3107.99
503,21-01-2025,24,8282.2,21401.7,5702.8,5702.8,2786.85,2779.72
504,22-01-2025,1,10108.85,27010.4,8201.43,8201.43,2442.57,2441.56
505,22-01-2025,2,10195.83,29383.3,8568.65,8568.65,2274.22,2274.22
506,22-01-2025,3,10474.4,30876.58,9048.75,9048.75,2273.35,2273.36
507,22-01-2025,4,10458.35,31281.83,9070.5,9070.5,2239.5,2239.4
508,22-01-2025,5,10552.23,28866.53,9018.53,9018.53,2333.56,2331.8
509,22-01-2025,6,10832.38,20045.05,8035.58,8035.58,2993.58,2985.25
510,22-01-2025,7,13111.08,11775.33,8555.55,8555.55,4178.31,4176.84
511,22-01-2025,8,18095.03,6989.08,6989.05,6989.05,10000.0,10000.0
512,22-01-2025,9,20485.08,7393.8,7393.79,7393.79,10000.0,10000.0
513,22-01-2025,10,17672.68,8915.25,8503.07,8503.07,8548.06,8527.01
514,22-01-2025,11,14353.43,11562.33,8351.55,8351.55,3852.12,3853.89
515,22-01-2025,12,11245.55,14025.63,6839.68,6839.68,3289.17,3288.17
516,22-01-2025,13,9890.85,17362.05,6827.58,6827.58,3026.95,3027.06
517,22-01-2025,14,9374.38,23804.03,7068.25,7068.25,2725.57,2727.56
518,22-01-2025,15,11134.93,24321.2,8675.25,8675.25,3038.43,3039.11
519,22-01-2025,16,11962.43,19596.13,8877.85,8877.85,3111.31,3111.42
520,22-01-2025,17,12909.98,15392.1,9122.85,9122.85,3475.66,3477.24
521,22-01-2025,18,10945.98,7109.9,5547.38,5547.38,5703.93,5501.76
522,22-01-2025,19,16689.5,4715.25,4697.75,4697.75,10000.0,10000.0
523,22-01-2025,20,11867.93,6243.93,5687.71,5687.71,7592.81,7634.44
524,22-01-2025,21,8809.05,9441.43,5435.8,5435.8,3941.72,3943.57
525,22-01-2025,22,8872.7,12867.6,5897.9,5897.9,3510.76,3510.61
526,22-01-2025,23,8112.95,18378.43,5226.08,5226.08,3092.62,3092.3
527,22-01-2025,24,8868.78,23912.5,7097.77,7097.77,2547.36,2540.83
528,23-01-2025,1,10445.08,27297.8,8596.45,8596.45,2408.2,2407.79
529,23-01-2025,2,11024.53,29561.83,9337.3,9337.3,2324.63,2324.41
530,23-01-2025,3,11099.5,31024.6,9685.33,9685.33,2272.65,2272.65
531,23-01-2025,4,10988.1,31227.93,9609.45,9609.45,2255.8,2255.78
532,23-01-2025,5,11000.95,28734.18,9419.78,9419.78,2364.58,2360.56
533,23-01-2025,6,11507.38,18945.13,8445.38,8445.38,3051.81,3041.88
534,23-01-2025,7,13250.7,11573.93,8439.05,8439.05,4258.25,4254.71
535,23-01-2025,8,19196.73,7382.63,7382.62,7382.62,10000.0,10000.0
536,23-01-2025,9,19832.48,8018.13,8018.12,8018.12,10000.0,10000.0
537,23-01-2025,10,16543.83,9182.6,8599.25,8599.25,7802.71,7700.42
538,23-01-2025,11,14791.7,12570.53,8810.35,8810.35,3853.42,3854.86
539,23-01-2025,12,12077.85,13940.45,7259.09,7259.09,3424.42,3425.48
540,23-01-2025,13,10539.65,18152.5,7454.79,7454.79,3066.07,3065.67
541,23-01-2025,14,9919.58,25033.0,7901.43,7901.43,2712.64,2715.67
542,23-01-2025,15,11870.55,24799.98,9311.65,9311.65,3024.57,3027.42
543,23-01-2025,16,12917.05,20389.13,9690.17,9690.17,3110.55,3110.55
544,23-01-2025,17,13535.15,15708.8,9742.81,9742.81,3452.21,3450.16
545,23-01-2025,18,11878.95,8321.15,6137.5,6137.5,4547.51,4493.61
546,23-01-2025,19,18207.1,6328.0,6294.99,6294.99,10000.0,10000.0
547,23-01-2025,20,12840.1,8340.83,7271.6,7271.6,7063.94,7165.49
548,23-01-2025,21,9563.6,9983.43,5871.13,5871.13,3951.53,3955.65
549,23-01-2025,22,9126.38,11591.33,5835.84,5835.84,3449.23,3449.14
550,23-01-2025,23,8451.15,15945.68,5453.06,5453.06,3097.62,3097.48
551,23-01-2025,24,8865.18,21330.65,6841.72,6841.72,2642.98,2637.29
552,24-01-2025,1,10669.45,25916.03,8192.58,8192.58,2577.51,2575.79
553,24-01-2025,2,11012.58,28092.53,8990.66,8990.66,2425.03,2424.47
554,24-01-2025,3,11184.4,29335.4,9440.38,9440.38,2326.29,2326.19
555,24-01-2025,4,11085.55,29490.6,9471.48,9471.48,2272.62,2272.62
556,24-01-2025,5,10769.58,26430.15,8878.93,8878.93,2421.89,2413.83
557,24-01-2025,6,11171.83,17964.1,7597.96,7597.96,3013.45,3006.79
558,24-01-2025,7,14377.43,10208.55,7954.25,7954.25,4519.88,4506.63
559,24-01-2025,8,19206.05,5927.78,5927.76,5927.76,10000.0,10000.0
560,24-01-2025,9,18089.1,6505.53,6505.51,6505.51,10000.0,10000.0
561,24-01-2025,10,16858.05,9403.9,8445.9,8445.9,6481.54,6517.11
562,24-01-2025,11,14943.65,11627.28,7868.73,7868.73,3741.41,3744.34
563,24-01-2025,12,11702.88,13440.55,6419.84,6419.84,3250.2,3248.49
564,24-01-2025,13,10293.0,16590.35,6919.19,6919.19,3040.82,3040.82
565,24-01-2025,14,9118.2,20699.53,6791.27,6791.27,2680.38,2682.01
566,24-01-2025,15,11090.13,21093.83,7878.68,7878.68,3059.15,3061.59
567,24-01-2025,16,13161.9,18016.0,9844.54,9844.54,3326.66,3332.01
568,24-01-2025,17,14869.08,14075.38,10518.83,10518.83,3801.0,3794.69
569,24-01-2025,18,13693.23,6663.73,6403.85,6403.85,7739.45,7460.15
570,24-01-2025,19,19310.13,5080.95,5080.95,5080.95,10000.0,10000.0
571,24-01-2025,20,14672.85,6747.23,6657.68,6657.68,9463.17,9415.75
572,24-01-2025,21,11677.88,9446.3,6563.34,6563.34,4621.15,4643.72
573,24-01-2025,22,9984.23,11102.25,6063.3,6063.3,3848.5,3852.89
574,24-01-2025,23,9106.75,14946.05,5063.75,5063.75,3230.94,3229.13
575,24-01-2025,24,9330.05,20660.25,6407.25,6407.25,2921.65,2913.45
576,25-01-2025,1,10165.95,28626.35,7914.48,7914.48,2582.8,2579.93
577,25-01-2025,2,10464.98,31243.65,8787.68,8787.68,2318.01,2317.87
578,25-01-2025,3,10605.75,32107.85,9089.38,9089.38,2294.04,2293.72
579,25-01-2025,4,10538.98,32300.23,9102.3,9102.3,2261.53,2261.54
580,25-01-2025,5,10248.2,29372.05,8613.87,8613.87,2373.2,2369.03
581,25-01-2025,6,10526.03,20405.9,7470.2,7470.2,2983.41,2974.78
582,25-01-2025,7,12917.25,11487.75,7832.38,7832.38,4169.98,4181.85
583,25-01-2025,8,17886.35,7411.83,7149.52,7149.52,9399.81,9389.63
584,25-01-2025,9,17350.73,7422.18,7374.8,7374.8,9774.94,9762.93
585,25-01-2025,10,15264.25,9624.5,8186.63,8186.63,5198.07,5210.12
586,25-01-2025,11,13853.88,12070.7,7805.51,7805.51,3632.96,3638.72
587,25-01-2025,12,10418.43,14344.15,5661.05,5661.05,3271.85,3271.15
588,25-01-2025,13,9220.85,18477.43,5924.14,5924.14,3003.67,3002.52
589,25-01-2025,14,8975.73,25081.75,6298.98,6298.98,2747.74,2750.12
590,25-01-2025,15,10574.38,24752.88,7501.05,7501.05,2965.93,2970.23
591,25-01-2025,16,12217.7,20853.7,8849.22,8849.22,3112.96,3113.03
592,25-01-2025,17,12929.78,15791.9,9004.75,9004.75,3324.34,3320.78
593,25-01-2025,18,12234.48,8111.73,6236.65,6236.65,4836.29,4794.65
594,25-01-2025,19,18187.2,6701.9,6684.4,6684.4,10000.0,10000.0
595,25-01-2025,20,14288.75,7551.08,7027.25,7027.25,7823.06,7792.87
596,25-01-2025,21,10581.23,9829.63,5903.87,5903.87,4411.04,4430.21
597,25-01-2025,22,9737.5,12409.13,5969.82,5969.82,3834.76,3838.23
598,25-01-2025,23,8902.1,16182.98,5062.67,5062.67,3135.39,3135.94
599,25-01-2025,24,8796.23,21292.18,5871.83,5871.83,2900.61,2897.71
600,26-01-2025,1,9855.18,26067.9,7493.55,7493.55,2678.58,2678.23
601,26-01-2025,2,10343.58,28619.45,8720.2,8720.2,2508.79,2508.77
602,26-01-2025,3,10722.03,29651.33,9122.68,9122.68,2502.02,2502.0
603,26-01-2025,4,10740.8,29810.6,9122.03,9122.03,2506.46,2506.46
604,26-01-2025,5,10550.1,27397.0,8426.55,8426.55,2732.24,2725.37
605,26-01-2025,6,10364.8,19141.0,7622.23,7622.23,3248.4,3234.87
606,26-01-2025,7,10831.08,13021.03,8273.6,8273.6,3959.57,3963.69
607,26-01-2025,8,13130.95,12527.88,9138.55,9138.55,4552.89,4567.07
608,26-01-2025,9,12508.98,11741.2,8320.58,8320.58,4427.35,4436.05
609,26-01-2025,10,10410.55,13349.48,7319.38,7319.38,3492.29,3510.69
610,26-01-2025,11,9068.8,15747.08,6558.24,6558.24,2750.78,2752.91
611,26-01-2025,12,6942.08,18492.23,5416.32,5416.32,2028.8,2029.72
612,26-01-2025,13,6584.93,22369.73,5185.5,5185.5,1999.74,1999.74
613,26-01-2025,14,6700.5,28847.83,5502.25,5502.25,1899.8,1899.41
614,26-01-2025,15,7522.58,30112.58,6252.83,6252.83,1768.52,1769.26
615,26-01-2025,16,9261.25,25390.4,7903.56,7903.56,2196.32,2206.12
616,26-01-2025,17,10483.88,21449.5,8100.97,8100.97,2893.07,2891.41
617,26-01-2025,18,8968.78,16303.73,6031.58,6031.58,3067.62,3064.95
618,26-01-2025,19,12395.9,14302.3,8462.21,8462.21,4284.51,4322.33
619,26-01-2025,20,9832.83,14454.23,7519.68,7519.68,3831.14,3838.18
620,26-01-2025,21,7270.33,14452.88,5509.51,5509.51,3283.17,3298.08
621,26-01-2025,22,6854.35,15635.33,5292.38,5292.38,2947.56,2950.04
622,26-01-2025,23,7060.63,18980.53,5385.85,5385.85,2610.17,2609.72
623,26-01-2025,24,7748.3,24802.28,6388.57,6388.57,2349.81,2347.2
624,27-01-2025,1,10324.38,28376.05,8481.83,8481.83,2304.14,2303.31
625,27-01-2025,2,10586.63,30788.75,8806.0,8806.0,2266.84,2266.85
626,27-01-2025,3,10640.08,31709.4,8994.33,8994.33,2235.46,2235.31
627,27-01-2025,4,10545.28,32100.13,8983.55,8983.55,2199.54,2199.54
628,27-01-2025,5,10312.83,28771.13,8606.05,8606.05,2333.68,2332.25
629,27-01-2025,6,10025.65,21069.6,7560.7,7560.7,2942.15,2935.77
630,27-01-2025,7,12831.78,12480.98,8643.12,8643.12,4341.25,4386.21
631,27-01-2025,8,19026.98,8608.75,8508.99,8508.99,9749.81,9736.24
632,27-01-2025,9,18728.88,8723.03,8723.03,8723.03,10000.0,10000.0
633,27-01-2025,10,16030.68,9191.28,8779.56,8779.56,7827.33,7809.92
634,27-01-2025,11,14415.48,12239.1,8607.22,8607.22,3952.77,3953.21
635,27-01-2025,12,11885.7,14202.98,6937.48,6937.48,3319.85,3323.06
636,27-01-2025,13,9804.5,17446.9,6491.2,6491.2,3026.94,3026.87
637,27-01-2025,14,9465.45,24384.18,6647.47,6647.47,2888.43,2888.64
638,27-01-2025,15,11230.33,24720.7,8263.14,8263.14,3003.79,3005.49
639,27-01-2025,16,13503.25,20991.63,10460.68,10460.68,3152.25,3153.31
640,27-01-2025,17,14350.45,16761.13,10637.94,10637.94,3440.11,3440.56
641,27-01-2025,18,13275.8,9366.78,7821.15,7821.15,5244.41,5156.87
642,27-01-2025,19,18137.38,6915.7,6910.69,6910.69,10000.0,10000.0
643,27-01-2025,20,15829.63,7800.33,7664.68,7664.68,9352.02,9300.0
644,27-01-2025,21,10933.95,10359.25,6707.33,6707.33,4320.18,4342.33
645,27-01-2025,22,9481.15,12683.55,6070.05,6070.05,3535.9,3535.69
646,27-01-2025,23,9102.48,16533.95,5393.0,5393.0,3247.29,3246.82
647,27-01-2025,24,8734.25,21521.9,6171.37,6171.37,2884.76,2883.43
648,28-01-2025,1,10960.7,26393.58,8270.13,8270.13,2674.84,2674.75
649,28-01-2025,2,11474.6,28705.45,9328.63,9328.63,2508.6,2508.61
650,28-01-2025,3,11342.98,29533.98,9366.35,9366.35,2491.75,2491.72
651,28-01-2025,4,11356.08,30237.73,9450.25,9450.25,2445.83,2445.73
652,28-01-2025,5,11067.15,26871.55,9042.4,9042.4,2487.88,2481.23
653,28-01-2025,6,11208.33,21114.28,8033.5,8033.5,2976.31,2967.84
654,28-01-2025,7,14289.38,12076.75,9199.05,9199.05,4439.39,4449.75
655,28-01-2025,8,21358.75,8142.95,8137.94,8137.94,10000.0,10000.0
